id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
59995,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Party,Avirate Black Dress
40084,Men,Apparel,Bottomwear,Shorts,Navy Blue,Winter,2014.0,Casual,ADIDAS Men Navy Blue Shorts
33576,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Wrangler Men Motoroil Navy Blue T-shirt
57033,Women,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Forever New Women Black Shirt
18599,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2011.0,Casual,Puma Men Java Black Flip Flops
13171,Women,Footwear,Shoes,Sports Shoes,Navy Blue,Fall,2011.0,Sports,Skechers Women Bravos Navy Blue Sports Shoes
31221,Women,Apparel,Bottomwear,Capris,Black,Summer,2012.0,Casual,Puma Women Black Capris
7868,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Proline Men Red Round Neck T-shirt
34753,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Puma Men EI Vuelo Mid Leather Black Shoes
16403,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Levis Men Check Red Shirts
8820,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Spykar Men Ranger White Full Shirts
7054,Men,Apparel,Topwear,Shirts,Grey,Summer,2011.0,Casual,s.Oliver Men Striped Dark Grey Shirt
35681,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,U.S. Polo Assn. Men Brown Shoes
11887,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Franco Leone Men Formal Black Formal Shoes
10169,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,United Colors of Benetton Men HIghlander Brown Casual Shoes
4870,Men,Apparel,Topwear,Tshirts,Red,Summer,2016.0,Casual,Levis Kids Boy's Dawson Red Teens Kidswear
35820,Women,Footwear,Shoes,Heels,Grey,Summer,2012.0,Casual,Enroute Women Grey Flats
3269,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Guerrilla Men's Judgement Day Red T-shirt
23945,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Provogue Men Printed White T-shirt
48474,Women,Apparel,Dress,Dresses,Black,Winter,2011.0,Casual,French Connection Women Black Dress
23179,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Mark Taylor Men Yellow Printed T-shirt
26639,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Puma Men Drift Cat Black Shoes
2189,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010.0,Sports,ADIDAS Men Grey Logo T-shirt
17942,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Puma Men Polo Striped Jersey Grey Tshirt
3867,Men,Apparel,Topwear,Tshirts,Brown,Summer,2011.0,Casual,Wrangler Men's Saddle Up Rust T-shirt
6529,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,Nike Men's Pique Blue Polo T-Shirt
24952,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,United Colors of Benetton Women White T-shirt
15629,Men,Apparel,Topwear,Sweatshirts,Navy Blue,Fall,2011.0,Casual,Nike Men AS Squad Fleece FZ Hoody Navy Blue Sweatshirts
32837,Women,Footwear,Shoes,Heels,Grey,Winter,2012.0,Casual,Grendha Women Flori Grey Sandals
53800,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black T-shirt
38531,Women,Footwear,Shoes,Sports Shoes,Pink,Summer,2012.0,Sports,Puma Women Pink Sports Shoes
45965,Women,Apparel,Topwear,Tops,Grey Melange,Summer,2012.0,Casual,Tokyo Talkies Women Grey Melange Printed Top
11289,Men,Apparel,Bottomwear,Jeans,Blue,Spring,2013.0,Casual,Wrangler Men Blue Texas Jeans
18552,Women,Footwear,Shoes,Flats,Black,Winter,2015.0,Casual,Catwalk Women Black Shoe
6971,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,s.Oliver Men's Rebelution Dark Grey T-shirt
9105,Men,Footwear,Shoes,Sports Shoes,Black,Winter,2011.0,Sports,Puma Men Complete Vectana 2 Black Sports Shoes
30338,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Myntra Men Mogambc Red T-shirt
42718,Women,Footwear,Shoes,Flats,Brown,Winter,2012.0,Casual,Rocia Women Brown Sandals
13986,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Puma Men D Force Lo SF White Casual Shoes
12854,Men,Footwear,Shoes,Formal Shoes,Black,Spring,2012.0,Formal,Lee Cooper Men Formal Black Shoes
56916,Women,Footwear,Shoes,Heels,Beige,Winter,2012.0,Casual,HM Women Beige Sandals
53458,Women,Footwear,Shoes,Heels,Mustard,Winter,2015.0,Casual,Catwalk Women Mustard Wedges
38155,Men,Apparel,Topwear,Jackets,Black,Summer,2015.0,Casual,Wildcraft Men Black Husky Sleeveless Jacket
4428,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Wrangler Men's Broad Stripe Polo Grey Melange T-shirt
1966,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Domyos Mens Compression Black T-shirt
14991,Men,Apparel,Topwear,Sweaters,Green,Fall,2011.0,Casual,ADIDAS Men Solid Green Sweaters
9337,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Puma Men Heroes Graphic Yellow Tshirts
18760,Women,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Arrow Woman Aiyanna Grey Shirt
13388,Women,Footwear,Shoes,Casual Shoes,Grey,Fall,2011.0,Casual,Timberland Women Femmes Grey Casual Shoes
35478,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012.0,Formal,Bata Men Brown Formal Shoes
29027,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,ADIDAS Men Chicago Bulls Red T-shirt
6985,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,s.Oliver Men's Denim Dstrct White T-shirt
7857,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Proline Men Black T-shirt
13972,Women,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2011.0,Casual,Puma Women Wirko Wn's Navy Blue Casual Shoes
28333,Men,Footwear,Sandal,Sandals,Brown,Winter,2018.0,Casual,Red Tape Men Casual Brown Sandals
22609,Women,Apparel,Topwear,Sweatshirts,Pink,Fall,2011.0,Casual,Nike Women Pink Sweatshirts
33549,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Wrangler Men Benefica Checks Blue Shirt
36209,Boys,Apparel,Topwear,Jackets,Grey,Summer,2012.0,Casual,Gini Jony Boys Grey Jacket
44629,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Sports,Nike Men Black Running Track Pants
1992,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2010.0,Sports,Puma Men's Heroes T-shirt
40289,Unisex,Footwear,Flip Flops,Flip Flops,Turquoise Blue,Winter,2012.0,Casual,Warner Bros Kids Unisex Turquoise Blue Flip Flops
27149,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,Mark Taylor Men Striped Purple Shirt
19646,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,United Colors of Benetton Women Solid Black Top
7259,Men,Footwear,Shoes,Sports Shoes,Navy Blue,Fall,2011.0,Sports,Rockport Men's Hydro Sail Navy Blue Yellow Shoe
11873,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2011.0,Formal,Franco Leone Men Formal Black Formal Shoes
5956,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Highlander Men Blue Check Shirt
39625,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Nike Men Sweet Classic High Black Casual Shoes
4884,Women,Apparel,Topwear,Tops,Purple,Summer,2011.0,Casual,Levis Kids Girl's Darcy Purple Teens Kidswear
31448,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Sports,Nike Boys Running Blue Shorts
22863,Men,Footwear,Shoes,Casual Shoes,Khaki,Summer,2012.0,Casual,Woodland Men Khaki Casual Shoes
48480,Women,Apparel,Dress,Dresses,Black,Winter,2011.0,Party,French Connection Women Black Dress
43068,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Nike Men Red Portugal Football T-shirt
42986,Women,Footwear,Flip Flops,Flip Flops,Black,Summer,2012.0,Casual,Nike Women Black Solarsoft Thong Flip Flops
28565,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Nike Men Air Bags Blue T-shirt
8447,Women,Apparel,Topwear,Tops,Navy Blue,Fall,2011.0,Casual,Jealous 21 Women Jealous Palila Purple Top Purple Tops
49760,Women,Apparel,Bottomwear,Leggings,Green,Summer,2012.0,Casual,Vishudh Green Leggings
19010,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,ADIDAS Originals Women F Sleek Trf Blue T-Shirt
9595,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Scullers Men Scul Black Shirts
16058,Men,Apparel,Bottomwear,Trousers,Khaki,Fall,2011.0,Casual,Highlander Men Solid Khaki Trouser
3893,Girls,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Disney Kids Girl's Green Minnie Top With Pink Bow Kidswear
29685,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,2012.0,Formal,Indigo Nation Men Charcoal Trousers
5358,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Kipsta Calcetto 5 Sr White
57468,Unisex,Footwear,Flip Flops,Flip Flops,Black,Fall,2012.0,Casual,Puma Unisex Black Flip Flops
44843,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Puma Men White Lifestyle T-shirt
5824,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,ADIDAS Men's Dude Green T-shirt
5018,Men,Apparel,Bottomwear,Shorts,White,Summer,2016.0,Casual,Levis Kids Boy's Aldon White Kidswear
11901,Men,Footwear,Shoes,Formal Shoes,Maroon,Fall,2011.0,Formal,Franco Leone Men Formal Maroon Formal Shoes
16318,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Peter England Men Printed Red TShirt
34048,Boys,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Gini and Jony Boys White Shirt
54991,Women,Apparel,Topwear,Tops,Peach,Fall,2012.0,Casual,Femella Women Peach Kaftan Top
22911,Unisex,Footwear,Shoes,Casual Shoes,Red,Fall,2011.0,Casual,Converse Unisex Plaid Check Ox Red Shoes
49420,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012.0,Casual,Vans Men Blue 106 Vulcanized Shoes
19350,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Numero Uno Men White Shoes
28625,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Sports,Nike Men Media Blue Polo T-shirt
2833,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Lee Cooper Men's Casual Leather Darknight Black Shoe
19162,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Solid Blue Tshirt
8535,Unisex,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,Crocs Kids Cayman black Sandals
16916,Men,Apparel,Topwear,Sweaters,White,Fall,2011.0,Casual,Spykar Men Stripes White Sweaters
49612,Women,Footwear,Shoes,Heels,Yellow,Winter,2015.0,Casual,Catwalk Women Yellow  Flats
43328,Women,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,United Colors of Benetton Women Black T-shirt
13458,Women,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,United Colors of Benetton Women Solid Black Shirts
44931,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jack & Jones Men Blue Jeans
39565,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Brown Flats
33863,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2012.0,Casual,Puma Men Pop Art Black Flip Flops
52068,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Men Black Printed T-shirt
25906,Women,Apparel,Bottomwear,Leggings,Purple,Summer,2012.0,Casual,Femella Women Wine Skinny Leggings
13800,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,Proline Mens Grey Sweatshirt
9083,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,ADIDAS Women Ess Cuffed Pant Black Trackpant
27209,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Doodle Kids Boy Check Red Shirt
55629,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Numero Uno Men Brown Shoes
7925,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Proline Men Navy Polo T-shirt
8151,Men,Apparel,Topwear,Shirts,Purple,Summer,2011.0,Casual,Highlander Men Purple Checked Hadwin Slim Fit Shirt
41827,Women,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Skechers Women White Sports Shoes
56890,Women,Footwear,Shoes,Heels,Pink,Winter,2012.0,Casual,HM Women Pink Flats
57942,Men,Footwear,Shoes,Casual Shoes,Brown,Spring,2012.0,Casual,Clarks Men Brown Shoes
44569,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Coolers Men Brown Sandals
39333,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Gini & Jony Boys White T-shirt
50169,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Rocia Women Brown & Black Heels
50955,Women,Apparel,Bottomwear,Jeans,Blue,Winter,2011.0,Casual,Lee Womens Blue Roxy Fit Jeans
19734,Women,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,United Colors of Benetton Women Solid Black Shirt
46830,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Brown Heels
12926,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,iD Men Casual Black Shoes
8999,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Puma Men Benecio Mid Leather Brown Casual Shoes
9077,Women,Apparel,Bottomwear,Track Pants,Pink,Fall,2011.0,Sports,ADIDAS Women Pink Track Pants
6803,Men,Footwear,Shoes,Casual Shoes,Red,Fall,2012.0,Casual,Timberland Men Driver Venetian Red Shoe
18420,Women,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Skechers Women Shape-Ups White Shoe
59010,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2012.0,Casual,Skechers Men Blue & Black Sports Shoes
4768,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,ADIDAS Men's F50 ST CL White T-shirt
56864,Women,Footwear,Shoes,Heels,Gold,Winter,2012.0,Casual,HM Women Golden Heels
15931,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Regent Polo Club Men Solid Green Polo Tshirt
1814,Men,Apparel,Topwear,Tshirts,Brown,Fall,2010.0,Sports,Solognac Men Chocolate Brown  T-shirt
5488,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2011.0,Casual,Mr.Men Men's Must Sleep Mulberry T-shirt
26921,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Jealous 21 Women Black Top
18612,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Puma Men Team SS Black Tshirts
9245,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirt
8397,Men,Apparel,Bottomwear,Shorts,Grey,Fall,2011.0,Sports,ADIDAS Men Adna 3s Shrt Kn Grey Shorts
12328,Men,Apparel,Topwear,Shirts,Blue,Winter,2011.0,Formal,Genesis Blue Formal Shirt
38671,Men,Footwear,Shoes,Sports Shoes,Orange,Summer,2012.0,Sports,Nike Men Mercurial Victory III HG-V Orange Sports Shoes
4902,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Levis Kids Girl's Denise Pink Teens Kidswear
58794,Men,Apparel,Topwear,Shirts,White,Fall,2012.0,Smart Casual,Highlander Men White Striped Shirt
10827,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Wrangler Men White Celebrate Indigo T-shirt
15569,Women,Footwear,Shoes,Heels,Red,Winter,2015.0,Casual,Catwalk Women Casual Red Flats
6669,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men's Ballista II White Grey Shoe
54965,Men,Apparel,Topwear,Tshirts,Off White,Summer,2012.0,Casual,Do u speak green Men Off White T-Shirt
23837,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ADIDAS Men White Razor Sports Shoes
48506,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,French Connection Women White Top
9621,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Checks Blue Shirts
7589,Men,Footwear,Shoes,Sports Shoes,Red,Summer,2011.0,Sports,Nike Men 5 Street G Red Shoe
3915,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Urban Yoga Men's Suryanamaskar Red T-shirt
18878,Women,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Arrow Woman Fendy Purple Shirt
3129,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Inkfruit Men's Ahimsa Grey T-shirt
17830,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Nike Men Air Max Ultra Black Sports Shoe
39591,Women,Footwear,Shoes,Heels,Blue,Winter,2015.0,Casual,Catwalk Women Blue Wedges
32179,Men,Footwear,Shoes,Sports Shoes,Navy Blue,Summer,2012.0,Sports,ADIDAS Men Neptune Navy Blue Sports Shoes
45817,Women,Footwear,Shoes,Heels,Brown,Summer,2012.0,Casual,Senorita Women Brown Flats
24820,Men,Footwear,Shoes,Casual Shoes,Khaki,Winter,2012.0,Casual,Carlton London Men Khaki Shoes
14689,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Casual,Basics Men Mid Brown Trousers
32945,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,ADIDAS Neo Men Court Evo Black Shoes
34413,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Men Hawaii Black T-shirt
50156,Women,Footwear,Shoes,Heels,Gold,Winter,2012.0,Casual,Rocia Women Gold Toned Heels
17691,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2011.0,Casual,Vans Men Chukka Low Navy Blue Casual Shoes
22576,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Highlander Men Purple Check Shirt
7314,Women,Apparel,Topwear,Tops,Green,Summer,2011.0,Casual,UCB Women's Racer Back Green Top
13231,Men,Apparel,Bottomwear,Shorts,Blue,Fall,2011.0,Casual,Palm Tree Kids Boys Washed Blue Shorts
20221,Men,Apparel,Topwear,Sweaters,Charcoal,Fall,2011.0,Casual,Wrangler Men Rib Charcoal Sweater
14014,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Sports,Nike Men Solid Off-White Polo Jerseys
44764,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Globalite Men Black Startech Shoes
5443,Women,Apparel,Topwear,Tshirts,Orange,Summer,2011.0,Casual,Nike Women's Striped Polo Orange T-shirt
11754,Women,Apparel,Topwear,Shirts,Purple,Summer,2011.0,Casual,Lee Women Printed Purple Shirt
57141,Women,Apparel,Bottomwear,Trousers,Olive,Summer,2012.0,Casual,Elle Women Olive Trousers
39902,Women,Footwear,Shoes,Flats,Sea Green,Summer,2012.0,Casual,ADIDAS Women Sea Green Sandals
44556,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Coolers Men Black Sandals
5671,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Tantra Men's Autorikshaw White T-shirt
9880,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Indigo Nation Men Club Poplin Black Shirts
7126,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Casual,Urban Yoga Women Bottom Grey Track Pant
8952,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,Indigo Nation Men TR Yarn Dyed Black Trousers
13003,Women,Footwear,Shoes,Heels,Blue,Winter,2012.0,Casual,Inc 5 Women Casual Blue Flats
55616,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Numero Uno Men Black Shoes
19539,Men,Apparel,Topwear,Sweaters,Black,Summer,2011.0,Casual,United Colors of Benetton Men Solid Black Sweater
3586,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2014.0,Casual,Converse Men Black All Star Canvas Mono Hi Casual Shoes
57525,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012.0,Casual,Provogue Men Brown Casual Shoes
33060,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,U.S. Polo Assn. Denim Co. Men Green & Blue Check Shirt
41440,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012.0,Sports,Lee Cooper Men White Sports Shoes
11330,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Washed Blue Jeans
5215,Girls,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Disney Kids Girl's Pink White Sweet Hunny Pack of 2 Kidswear
14642,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Probase Men Bold Check Black Shirts
52057,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Myntra Men Green T-shirt
19961,Men,Apparel,Topwear,Sweaters,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Blue Check Sweater
35397,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Stens by Enroute Men Black Formal Shoes
7542,Men,Apparel,Bottomwear,Shorts,White,Summer,2011.0,Sports,Nike Men's AS T90 3/4 WO White Shorts
22320,Men,Apparel,Topwear,Tshirts,Cream,Fall,2011.0,Casual,Wildcraft Men Solid Grey T-Shirt
16115,Men,Footwear,Sandal,Sandals,Navy Blue,Fall,2011.0,Casual,Numero Uno Men Casual Navy Blue Slipper
34245,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Proline Men Blue T-shirt with Printed Detail
6490,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Tape Men Brown Formal Shoe
16929,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,Spykar Men Solid Black Sweatshirt
2030,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Sports,ADIDAS Men's Black Knight T-shirt
13467,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,United Colors of Benetton Men Printed White Tshirts
22112,Women,Footwear,Shoes,Sports Shoes,Pink,Fall,2011.0,Sports,Reebok Women Speed Mode Pink Sports Shoes
16327,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Peter England Men Solid White Shirt
34077,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2012.0,Formal,Clarks Men Black Leather Formal Shoes
47585,Women,Footwear,Shoes,Flats,Brown,Winter,2012.0,Ethnic,Portia Women Maroon Flats
43919,Women,Apparel,Dress,Dresses,Navy Blue,Summer,2012.0,Casual,Femella Women Navy Blue Printed Dress
8738,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Indigo Nation Men Checks Green Shirts
35999,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Ben 10 Boys Crew Red T-shirt
13655,Men,Footwear,Sandal,Sandals,Red,Fall,2011.0,Casual,ADIDAS Red WhirItech Slide M Sandal
54192,Men,Apparel,Bottomwear,Trousers,Khaki,Summer,2012.0,Casual,Highlander Men Khaki Chinos
2202,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Sports,Adidas Men White Polo T-shirt
33252,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Gini and Jony Boys Printed White T-shirt
11102,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Indigo Nation Men Stripes Blue Shirts
32380,Women,Apparel,Topwear,Tops,Olive,Summer,2012.0,Casual,Arrow Woman Olive Top
41672,Women,Footwear,Shoes,Heels,Silver,Winter,2012.0,Casual,Catwalk Women Silver Heels
14470,Women,Footwear,Shoes,Heels,Tan,Summer,2012.0,Casual,Enroute Women Casual Tan Flats
5027,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2011.0,Sports,ADIDAS Men's Long Black Capris
36720,Boys,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Palm Tree Boys Printed Black T-Shirt
24023,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Locomotive Men Printed White T-shirt
33094,Women,Footwear,Shoes,Heels,Beige,Winter,2015.0,Casual,Catwalk Women Beige Flats
1641,Men,Footwear,Shoes,Sports Shoes,Silver,Fall,2010.0,Sports,Reebok Men's Hex Run Pure Silver Shoe
56403,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Black & Silver Sandals
35363,Women,Footwear,Shoes,Heels,Multi,Winter,2012.0,Casual,Senorita Women Multi Coloured Flats
19995,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,United Colors of Benetton Men Printed Black TShirt
